Id,SalePrice
2735,144641.3041769691
2736,150555.05487967236
2737,124882.24110952797
2738,155683.67470539612
2739,157951.39811881297
2740,139917.53422251515
2741,141677.54086047667
2742,151696.23568181143
2743,158613.65637488454
2744,164129.71071103666
2745,156901.68498862267
2746,134524.3240359995
2747,146711.74944184077
2748,125228.6296201821
2749,134677.44783369452
2750,144370.3891388351
2751,137409.08536199547
2752,195078.52067777337
2753,198431.58582222345
2754,306917.3955588041
2755,139518.3893497271
2756,123440.95218888835
2757,102139.7902908881
2758,115850.295125688
2759,168347.27697865633
2760,161067.10239759542
2761,153023.78421794323
2762,151465.47904642217
2763,211184.2495641828
2764,154823.47551317464
2765,256843.55651625455
2766,139991.0346433143
2767,-2452.955970005598
2768,141410.055241921
2769,129416.71278423411
2770,149232.3148671398
2771,123951.18811040474
2772,131921.86846691882
2773,182699.81910874284
2774,148980.31099417293
2775,148102.50964681795
2776,154477.2140635838
2777,153063.6534963661
2778,134520.85487731046
2779,152831.7538136383
2780,125879.31863363263
2781,118461.23276215397
2782,111235.52116036456
2783,116593.88735611897
2784,137136.40583381028
2785,153487.425280989
2786,91936.73854211756
2787,136506.0019001134
2788,96459.23774353323
2789,195410.94257203047
2790,123322.63210118261
2791,138423.41969032973
2792,80022.26854539006
2793,177165.44464277843
2794,99094.28267863611
2795,126261.38547771936
2796,112286.4315101454
2797,221279.00685895898
2798,147370.25373533936
2799,129776.53339976995
2800,95230.28092140149
2801,125282.16263061097
2802,138667.45824069652
2803,187886.42970908998
2804,148216.52192416714
2805,132142.6788286633
2806,98372.39488027843
2807,155969.30374720387
2808,166899.4785097878
2809,132439.93737236218
2810,145464.92876970378
2811,175640.3101679886
2812,160213.97310499012
2813,191271.3275820134
2814,187555.91439941793
2815,121680.47173948462
2816,221309.45736611725
2817,167903.026653023
2818,141046.22410525588
2819,157185.1421753656
2820,160415.05235906833
2821,136207.2242729626
2822,222681.73990217486
2823,317340.575114977
2824,212952.37366520573
2825,168770.6573405566
2826,155432.85303771295
2827,158222.86372760838
2828,214050.51409893978
2829,212173.11316592855
2830,211694.51520224585
2831,169209.8321730428
2832,223802.37042211305
2833,228811.08296219475
2834,188822.23646470017
2835,199997.88117290213
2836,179182.74578627647
2837,180569.09911187872
2838,151411.40631684262
2839,172711.5543020706
2840,188898.0629194554
2841,181052.10650585892
2842,203728.44701327579
2843,152007.20039633694
2844,195899.63071498292
2845,127052.12586743955
2846,188039.50698416235
2847,195125.339009978
2848,184805.89768537908
2849,187969.92953094392
2850,237841.58597291936
2851,216856.3237628874
2852,216407.29555169895
2853,219193.7804776604
2854,139188.88389554003
2855,187786.32346191298
2856,186063.07996488514
2857,170234.85623266624
2858,192258.89802409307
2859,156951.91751978267
2860,156306.83066285044
2861,158745.2681852839
2862,193479.02375452503
2863,131129.81717409607
2864,229698.419101254
2865,149356.8729100209
2866,174788.5191770107
2867,125195.95436600299
2868,151020.42681024357
2869,143377.22386385262
2870,165898.91446545394
2871,127340.96205653518
2872,79043.30321931529
2873,133330.32050227688
2874,139824.0767085108
2875,127386.398032544
2876,158201.07415401668
2877,136473.6900922009
2878,157481.14770695937
2879,139924.3032912156
2880,112151.11615739853
2881,146660.13846232314
2882,154889.09075627525
2883,173113.97952955862
2884,175101.05866167534
2885,163654.01531079115
2886,217810.2097810201
2887,125969.32597326832
2888,148840.85984647798
2889,87163.93188910132
2890,105065.2813318792
2891,151710.175397671
2892,87620.4734951272
2893,129107.49696189782
2894,93867.68757920536
2895,235660.09056091498
2896,218764.8501338276
2897,201034.0251344165
2898,171046.331521984
2899,180564.40071976068
2900,164612.898486953
2901,222871.0967786173
2902,214849.6682280867
2903,290262.71963848127
2904,289739.3529443712
2905,122210.46262525258
2906,206937.44276074815
2907,127229.14849355683
2908,136614.45249157888
2909,173372.33107291613
2910,97165.97874438956
2911,110921.21038209161
2912,151345.32896232413
2913,136732.440941719
2914,105516.52551638761
2915,112079.723593516
2916,145768.59390718502
2917,197270.21221846517
2918,125440.09078155996
2919,211383.20380021707
